tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_station	env_ontology	latitude	longitude	date_time	depth	depth_min	depth_max	size_low_thresh	size_high_thresh	ocean_id	longhurst_biome	longhurst_code	bathy_depth	dist_to_coastline	density	temperature	salinity	do2	chla	no3	po4	sio2	fe_ps	nppv_ps
TARA_A200000091	ERS327857	SAMEA2189670	ERR315817	ERX288964	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000091	ERS327857	SAMEA2189670	ERR315820	ERX288975	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000091	ERS327857	SAMEA2189670	ERR315821	ERX288965	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000091	ERS327857	SAMEA2189670	ERR315822	ERX288973	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000091	ERS327857	SAMEA2189670	ERR315824	ERX288966	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000091	ERS327857	SAMEA2189670	ERR315825	ERX288958	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000167	ERS327858	SAMEA2189671	ERR315678	ERX288842	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000167	ERS327858	SAMEA2189671	ERR315691	ERX288823	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000167	ERS327858	SAMEA2189671	ERR315823	ERX288961	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000110	ERS477937	SAMEA2591063	ERR538190	ERX503393	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	5	20	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000139	ERS477943	SAMEA2611380	ERR538183	ERX503375	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	20	180	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000170	ERS477965	SAMEA2611378	ERR538180	ERX503380	PRJEB4352	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000113	ERS477931	SAMEA2591057	ERR164421	ERX140294	PRJEB1788	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000113	ERS477931	SAMEA2591057	ERR315857	ERX289005	PRJEB1788	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000113	ERS477931	SAMEA2591057	ERR164416	ERX140291	PRJEB1788	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	9	3	15	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	25.61115	23.8141	37.522	220.04648	0.112	0.14325	0.0475	0.7935	0.00240552	1.3117445
TARA_A200000144	ERS327853	SAMEA2189666	ERR315695	ERX288835	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	5	20	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000144	ERS327853	SAMEA2189666	ERR315799	ERX288971	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	5	20	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000144	ERS327853	SAMEA2189666	ERR315804	ERX288970	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	5	20	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000144	ERS327853	SAMEA2189666	ERR315806	ERX288957	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	5	20	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000144	ERS327853	SAMEA2189666	ERR315816	ERX288974	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	5	20	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000144	ERS327853	SAMEA2189666	ERR315818	ERX288946	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	5	20	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000099	ERS327854	SAMEA2189667	ERR315679	ERX288831	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	20	180	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000099	ERS327854	SAMEA2189667	ERR315683	ERX288829	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	20	180	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000099	ERS327854	SAMEA2189667	ERR315692	ERX288830	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	20	180	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000099	ERS327854	SAMEA2189667	ERR315809	ERX288952	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	20	180	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000175	ERS327856	SAMEA2189669	ERR315689	ERX288825	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000175	ERS327856	SAMEA2189669	ERR315690	ERX288824	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000175	ERS327856	SAMEA2189669	ERR315694	ERX288828	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000175	ERS327856	SAMEA2189669	ERR315807	ERX288960	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000175	ERS327856	SAMEA2189669	ERR315810	ERX288953	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000175	ERS327856	SAMEA2189669	ERR315813	ERX288955	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000175	ERS327856	SAMEA2189669	ERR315819	ERX288972	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000175	ERS327856	SAMEA2189669	ERR315826	ERX288948	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000146	ERS327859	SAMEA2189672	ERR315674	ERX288834	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000146	ERS327859	SAMEA2189672	ERR315688	ERX288840	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000146	ERS327859	SAMEA2189672	ERR315803	ERX288951	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000146	ERS327859	SAMEA2189672	ERR315811	ERX288968	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000102	ERS477973	SAMEA2611382	ERR538176	ERX503379	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	20	180	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000148	ERS477961	SAMEA2591082	ERR538187	ERX503391	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	5	20	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000148	ERS477961	SAMEA2591082	ERR538181	ERX503378	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	5	20	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000158	ERS477956	SAMEA2591077	ERR538182	ERX503385	PRJEB4352	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000159	ERS477953	SAMEA2591074	ERR164410	ERX140289	PRJEB1788	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000159	ERS477953	SAMEA2591074	ERR164422	ERX140301	PRJEB1788	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_A200000159	ERS477953	SAMEA2591074	ERR315856	ERX289004	PRJEB1788	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	42	37	47	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2833	41.017244613550346	27.003675	17.521075	37.1036	257.79953	0.7318	0.028	0.0065	0.4985	8.240324e-4	2.2796428
TARA_X000000796	ERS488071	SAMEA2619505	ERR4691730	ERX4612839	PRJEB4352	TARA_008	[SRF] surface water layer (ENVO:00010504)	38.011	3.966	2009-09-27	9	3	15	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2848	131.49099666861406	25.6694	23.8501	37.6166	217.27686	0.0617	0.07195894	6.075085e-4	1.2452751	0.0013970182	1.036447
TARA_X000000798	ERS488073	SAMEA2619507	ERR4691731	ERX4612840	PRJEB4352	TARA_008	[SRF] surface water layer (ENVO:00010504)	38.011	3.966	2009-09-27	9	3	15	5	20	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2848	131.49099666861406	25.6694	23.8501	37.6166	217.27686	0.0617	0.07195894	6.075085e-4	1.2452751	0.0013970182	1.036447
TARA_X000000834	ERS488079	SAMEA2730858	ERR4691733	ERX4612842	PRJEB4352	TARA_008	[SRF] surface water layer (ENVO:00010504)	38.011	3.966	2009-09-27	9	3	15	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2848	131.49099666861406	25.6694	23.8501	37.6166	217.27686	0.0617	0.07195894	6.075085e-4	1.2452751	0.0013970182	1.036447
TARA_X000000921	ERS488104	SAMEA2730447	ERR4691732	ERX4612841	PRJEB4352	TARA_008	[SRF] surface water layer (ENVO:00010504)	38.011	3.966	2009-09-27	9	3	15	20	180	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2848	131.49099666861406	25.6694	23.8501	37.6166	217.27686	0.0617	0.07195894	6.075085e-4	1.2452751	0.0013970182	1.036447
TARA_X000000838	ERS488083	SAMEA2730888	ERR4691729	ERX4612838	PRJEB4352	TARA_008	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	38.011	3.966	2009-09-27	41	36	46	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2848	131.49099666861406	27.464925	17.0133	37.541875	246.04521	0.3924	8.4297877e-4	0.01574218	1.2430212	0.0010058393	0.22155483
TARA_X000000925	ERS488108	SAMEA2730450	ERR4691728	ERX4612837	PRJEB4352	TARA_008	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	38.011	3.966	2009-09-27	41	36	46	20	180	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2848	131.49099666861406	27.464925	17.0133	37.541875	246.04521	0.3924	8.4297877e-4	0.01574218	1.2430212	0.0010058393	0.22155483
TARA_X000000886	ERS488098	SAMEA2619522	ERR4691727	ERX4612836	PRJEB4352	TARA_008	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	38.011	3.966	2009-09-27	45	40	50	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2848	131.49099666861406	27.47375	16.845	37.53845	254.0972	0.3924	2.030986e-4	0.020792285	1.2626793	8.357548e-4	0.1411329
TARA_X000000954	ERS488122	SAMEA2619534	ERR868407	ERX948094	PRJEB4352	TARA_009	[SRF] surface water layer (ENVO:00010504)	39.112	5.819	2009-09-28	9	3	15	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2878	225.1085450246626	25.621	24.4828	37.8042	218.14937	0.0115	0.23936404	7.043053e-5	1.3232783	0.0014281897	0.90784323
TARA_X000001006	ERS488134	SAMEA2657011	ERR1726662	ERX1796763	PRJEB4352	TARA_009	[SRF] surface water layer (ENVO:00010504)	39.112	5.819	2009-09-28	9	3	15	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2878	225.1085450246626	25.621	24.4828	37.8042	218.14937	0.0115	0.23936404	7.043053e-5	1.3232783	0.0014281897	0.90784323
TARA_X000001006	ERS488134	SAMEA2657011	ERR1726681	ERX1796856	PRJEB4352	TARA_009	[SRF] surface water layer (ENVO:00010504)	39.112	5.819	2009-09-28	9	3	15	180	2000	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2878	225.1085450246626	25.621	24.4828	37.8042	218.14937	0.0115	0.23936404	7.043053e-5	1.3232783	0.0014281897	0.90784323
TARA_X000000950	ERS488119	SAMEA2619531	ERR594288	ERX552288	PRJEB1788	TARA_009	[SRF] surface water layer (ENVO:00010504)	39.112	5.819	2009-09-28	9	3	15	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2878	225.1085450246626	25.621	24.4828	37.8042	218.14937	0.0115	0.23936404	7.043053e-5	1.3232783	0.0014281897	0.90784323
TARA_X000000950	ERS488119	SAMEA2619531	ERR594316	ERX552251	PRJEB1788	TARA_009	[SRF] surface water layer (ENVO:00010504)	39.112	5.819	2009-09-28	9	3	15	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	Westerlies Biome	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	2878	225.1085450246626	25.621	24.4828	37.8042	218.14937	0.0115	0.23936404	7.043053e-5	1.3232783	0.0014281897	0.90784323
