tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	biosample_acc_num	ena_acc_num	tara_station	env_ontology	latitude	longitude	date_time	size_low_thresh	size_high_thresh	ocean_id	longhurst_code	longhurst_biome	bathy_depth	dist_to_coastline	depth	depth_min	depth_max	temperature	salinity	density	chl_a	dO2	DIN	NO2	FeT	PO4	SiO2
TARA_A200000091	ERS327857	SAMEA2189670	ERR315802	ERX288947	PRJEB4352	SAMEA2591064	ERS477938	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000091	ERS327857	SAMEA2189670	ERR315805	ERX288962	PRJEB4352	SAMEA2591064	ERS477938	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000091	ERS327857	SAMEA2189670	ERR315812	ERX288956	PRJEB4352	SAMEA2591064	ERS477938	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000091	ERS327857	SAMEA2189670	ERR315814	ERX288949	PRJEB4352	SAMEA2591064	ERS477938	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000091	ERS327857	SAMEA2189670	ERR315815	ERX288969	PRJEB4352	SAMEA2591064	ERS477938	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000091	ERS327857	SAMEA2189670	ERR315817	ERX288964	PRJEB4352	SAMEA2591064	ERS477938	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000091	ERS327857	SAMEA2189670	ERR315820	ERX288975	PRJEB4352	SAMEA2591064	ERS477938	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000091	ERS327857	SAMEA2189670	ERR315821	ERX288965	PRJEB4352	SAMEA2591064	ERS477938	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000091	ERS327857	SAMEA2189670	ERR315822	ERX288973	PRJEB4352	SAMEA2591064	ERS477938	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000091	ERS327857	SAMEA2189670	ERR315824	ERX288966	PRJEB4352	SAMEA2591064	ERS477938	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000091	ERS327857	SAMEA2189670	ERR315825	ERX288958	PRJEB4352	SAMEA2591064	ERS477938	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000167	ERS327858	SAMEA2189671	ERR315678	ERX288842	PRJEB4352	SAMEA4402897	ERS1314346	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000167	ERS327858	SAMEA2189671	ERR315691	ERX288823	PRJEB4352	SAMEA4402897	ERS1314346	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000167	ERS327858	SAMEA2189671	ERR315823	ERX288961	PRJEB4352	SAMEA4402897	ERS1314346	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000110	ERS477937	SAMEA2591063	ERR538190	ERX503393	PRJEB4352	SAMEA2591063	ERS477937	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	5	20	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000139	ERS477943	SAMEA2611380	ERR538183	ERX503375	PRJEB4352	SAMEA2611380	ERS477943	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	20	180	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000170	ERS477965	SAMEA2611378	ERR538180	ERX503380	PRJEB4352	SAMEA2611378	ERS477965	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000113	ERS477931	SAMEA2591057	ERR164421	ERX140294	PRJEB1788	SAMEA2591057	ERS477931	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000113	ERS477931	SAMEA2591057	ERR315857	ERX289005	PRJEB1788	SAMEA2591057	ERS477931	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000113	ERS477931	SAMEA2591057	ERR164416	ERX140291	PRJEB1788	SAMEA2591057	ERS477931	TARA_007	[SRF] surface water layer (ENVO:00010504)	37.031	1.948	2009-09-23	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	9	3	15	23.8141	37.522	25.61115	0.189348	219.16110229492188	0.14325	0.0445	0.001387777	0.0475	0.7935
TARA_A200000144	ERS327853	SAMEA2189666	ERR315695	ERX288835	PRJEB4352	SAMEA4402879	ERS1314328	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	5	20	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000144	ERS327853	SAMEA2189666	ERR315799	ERX288971	PRJEB4352	SAMEA4402879	ERS1314328	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	5	20	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000144	ERS327853	SAMEA2189666	ERR315804	ERX288970	PRJEB4352	SAMEA4402879	ERS1314328	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	5	20	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000144	ERS327853	SAMEA2189666	ERR315806	ERX288957	PRJEB4352	SAMEA4402879	ERS1314328	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	5	20	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000144	ERS327853	SAMEA2189666	ERR315816	ERX288974	PRJEB4352	SAMEA4402879	ERS1314328	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	5	20	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000144	ERS327853	SAMEA2189666	ERR315818	ERX288946	PRJEB4352	SAMEA4402879	ERS1314328	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	5	20	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000099	ERS327854	SAMEA2189667	ERR315679	ERX288831	PRJEB4352	SAMEA4402907	ERS1314356	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	20	180	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000099	ERS327854	SAMEA2189667	ERR315683	ERX288829	PRJEB4352	SAMEA4402907	ERS1314356	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	20	180	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000099	ERS327854	SAMEA2189667	ERR315692	ERX288830	PRJEB4352	SAMEA4402907	ERS1314356	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	20	180	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000099	ERS327854	SAMEA2189667	ERR315809	ERX288952	PRJEB4352	SAMEA4402907	ERS1314356	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	20	180	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000175	ERS327856	SAMEA2189669	ERR315689	ERX288825	PRJEB4352	SAMEA4402902	ERS1314351	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000175	ERS327856	SAMEA2189669	ERR315690	ERX288824	PRJEB4352	SAMEA4402902	ERS1314351	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000175	ERS327856	SAMEA2189669	ERR315694	ERX288828	PRJEB4352	SAMEA4402902	ERS1314351	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000175	ERS327856	SAMEA2189669	ERR315807	ERX288960	PRJEB4352	SAMEA4402902	ERS1314351	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000175	ERS327856	SAMEA2189669	ERR315810	ERX288953	PRJEB4352	SAMEA4402902	ERS1314351	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000175	ERS327856	SAMEA2189669	ERR315813	ERX288955	PRJEB4352	SAMEA4402902	ERS1314351	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000175	ERS327856	SAMEA2189669	ERR315819	ERX288972	PRJEB4352	SAMEA4402902	ERS1314351	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000175	ERS327856	SAMEA2189669	ERR315826	ERX288948	PRJEB4352	SAMEA4402902	ERS1314351	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000146	ERS327859	SAMEA2189672	ERR315674	ERX288834	PRJEB4352	SAMEA2591080	ERS477959	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000146	ERS327859	SAMEA2189672	ERR315688	ERX288840	PRJEB4352	SAMEA2591080	ERS477959	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000146	ERS327859	SAMEA2189672	ERR315803	ERX288951	PRJEB4352	SAMEA2591080	ERS477959	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000146	ERS327859	SAMEA2189672	ERR315811	ERX288968	PRJEB4352	SAMEA2591080	ERS477959	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000102	ERS477973	SAMEA2611382	ERR538176	ERX503379	PRJEB4352	SAMEA2611382	ERS477973	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	20	180	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000148	ERS477961	SAMEA2591082	ERR538187	ERX503391	PRJEB4352	SAMEA2591082	ERS477961	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	5	20	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000148	ERS477961	SAMEA2591082	ERR538181	ERX503378	PRJEB4352	SAMEA2591082	ERS477961	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	5	20	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000158	ERS477956	SAMEA2591077	ERR538182	ERX503385	PRJEB4352	SAMEA2591077	ERS477956	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000159	ERS477953	SAMEA2591074	ERR164410	ERX140289	PRJEB1788	SAMEA2591074	ERS477953	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000159	ERS477953	SAMEA2591074	ERR164422	ERX140301	PRJEB1788	SAMEA2591074	ERS477953	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_A200000159	ERS477953	SAMEA2591074	ERR315856	ERX289004	PRJEB1788	SAMEA2591074	ERS477953	TARA_007	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	37.031	1.948	2009-09-23	0.22	1.6	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2833	41.017244613550346	42	37	47	17.521075	37.1036	27.003675	0.338691	252.85610961914065	0.028	0	0.001387777	0.0065	0.4985
TARA_X000000796	ERS488071	SAMEA2619505	ERR4691730	ERX4612839	PRJEB4352	SAMEA2619505	ERS488071	TARA_008	[SRF] surface water layer (ENVO:00010504)	38.011	3.966	2009-09-27	0.8	5	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2848	131.49099666861406	9	3	15	23.8501	37.6166	25.6694	0	214.98956298828125	0.005332385	0.027280026	0.001387759	3.5619907430373e-4	0.00407805200666189
TARA_X000000798	ERS488073	SAMEA2619507	ERR4691731	ERX4612840	PRJEB4352	SAMEA2619507	ERS488073	TARA_008	[SRF] surface water layer (ENVO:00010504)	38.011	3.966	2009-09-27	5	20	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2848	131.49099666861406	9	3	15	23.8501	37.6166	25.6694	0	214.98956298828125	0.005332385	0.027280026	0.001387759	3.5619907430373e-4	0.00407805200666189
TARA_X000000834	ERS488079	SAMEA2730858	ERR4691733	ERX4612842	PRJEB4352	SAMEA2730858	ERS488079	TARA_008	[SRF] surface water layer (ENVO:00010504)	38.011	3.966	2009-09-27	180	2000	(MS) Mediterranean Sea [MRGID:1905]	(MEDI) Mediterranean Sea, Black Sea Province [MRGID:21465]	Westerlies Biome	2848	131.49099666861406	9	3	15	23.8501	37.6166	25.6694	0	214.98956298828125	0.005332385	0.027280026	0.001387759	3.5619907430373e-4	0.00407805200666189
